Product ID,Category ,Sub-Category
PROD013541,Furniture,Sofas
PROD013542,Electric Appliances,Microwaves
PROD013543,Dairy Products,Yogurt
PROD013544,Sessional Fruits & Vegetables,Carrots
PROD013545,Household Items,Mops
PROD013546,Dairy Products,Milk
PROD013547,Furniture,Chairs
PROD013548,Electric Appliances,Refrigerators
PROD013549,Household Items,Buckets
PROD013550,Dairy Products,Cheese
PROD013551,Furniture,Beds
PROD013552,Dairy Products,Yogurt
PROD013553,Household Items,Buckets
PROD013554,Furniture,Sofas
PROD013555,Electric Appliances,Fans
PROD013556,Electric Appliances,Refrigerators
PROD013557,Sessional Fruits & Vegetables,Tomatoes
PROD013558,Electric Appliances,Refrigerators
PROD013559,Electric Appliances,Refrigerators
PROD013560,Fast Food,Pizzas
PROD013561,Electric Appliances,Microwaves
PROD013562,Sessional Fruits & Vegetables,Mangoes
PROD013563,Sessional Fruits & Vegetables,Apples
PROD013564,Fast Food,Pizzas
PROD013565,Sessional Fruits & Vegetables,Mangoes
PROD013566,Fast Food,Sandwiches
PROD013567,Electric Appliances,Microwaves
PROD013568,Furniture,Tables
PROD013569,Electric Appliances,Washing Machines
PROD013570,Sessional Fruits & Vegetables,Apples
PROD013571,Fast Food,Pizzas
PROD013572,Furniture,Beds
PROD013573,Dairy Products,Butter
PROD013574,Fast Food,Sandwiches
PROD013575,Household Items,Buckets
PROD013576,Electric Appliances,Refrigerators
PROD013577,Furniture,Sofas
PROD013578,Furniture,Chairs
PROD013579,Sessional Fruits & Vegetables,Carrots
PROD013580,Electric Appliances,Fans
PROD013581,Fast Food,Pizzas
PROD013582,Fast Food,Sandwiches
PROD013583,Fast Food,Sandwiches
PROD013584,Fast Food,Burgers
PROD013585,Sessional Fruits & Vegetables,Carrots
PROD013586,Furniture,Sofas
PROD013587,Household Items,Detergents
PROD013588,Furniture,Chairs
PROD013589,Furniture,Tables
PROD013590,Fast Food,Sandwiches
PROD013591,Electric Appliances,Microwaves
PROD013592,Electric Appliances,Washing Machines
PROD013593,Household Items,Detergents
PROD013594,Fast Food,Fries
PROD013595,Furniture,Sofas
PROD013596,Household Items,Buckets
PROD013597,Dairy Products,Cheese
PROD013598,Sessional Fruits & Vegetables,Tomatoes
PROD013599,Dairy Products,Butter
PROD013600,Furniture,Tables
PROD013601,Dairy Products,Milk
PROD013602,Fast Food,Sandwiches
PROD013603,Fast Food,Sandwiches
PROD013604,Dairy Products,Butter
PROD013605,Dairy Products,Milk
PROD013606,Household Items,Utensils
PROD013607,Household Items,Utensils
PROD013608,Furniture,Chairs
PROD013609,Dairy Products,Cheese
PROD013610,Household Items,Detergents
PROD013611,Furniture,Sofas
PROD013612,Electric Appliances,Fans
PROD013613,Fast Food,Pizzas
PROD013614,Household Items,Utensils
PROD013615,Sessional Fruits & Vegetables,Tomatoes
PROD013616,Dairy Products,Butter
PROD013617,Fast Food,Pizzas
PROD013618,Household Items,Utensils
PROD013619,Dairy Products,Cheese
PROD013620,Furniture,Chairs
PROD013621,Fast Food,Burgers
PROD013622,Furniture,Tables
PROD013623,Electric Appliances,Microwaves
PROD013624,Household Items,Detergents
PROD013625,Household Items,Buckets
PROD013626,Furniture,Sofas
PROD013627,Electric Appliances,Fans
PROD013628,Sessional Fruits & Vegetables,Carrots
PROD013629,Sessional Fruits & Vegetables,Apples
PROD013630,Sessional Fruits & Vegetables,Mangoes
PROD013631,Fast Food,Fries
PROD013632,Fast Food,Sandwiches
PROD013633,Furniture,Beds
PROD013634,Furniture,Beds
PROD013635,Dairy Products,Milk
PROD013636,Electric Appliances,Refrigerators
PROD013637,Household Items,Mops
PROD013638,Furniture,Tables
PROD013639,Household Items,Buckets
PROD013640,Electric Appliances,Refrigerators
PROD013641,Electric Appliances,Washing Machines
PROD013642,Electric Appliances,Washing Machines
PROD013643,Sessional Fruits & Vegetables,Tomatoes
PROD013644,Sessional Fruits & Vegetables,Tomatoes
PROD013645,Fast Food,Sandwiches
PROD013646,Fast Food,Burgers
PROD013647,Fast Food,Pizzas
PROD013648,Fast Food,Pizzas
PROD013649,Fast Food,Sandwiches
PROD013650,Fast Food,Fries
PROD013651,Furniture,Chairs
PROD013652,Fast Food,Sandwiches
PROD013653,Fast Food,Pizzas
PROD013654,Dairy Products,Yogurt
PROD013655,Sessional Fruits & Vegetables,Carrots
PROD013656,Fast Food,Fries
PROD013657,Dairy Products,Butter
PROD013658,Household Items,Utensils
PROD013659,Sessional Fruits & Vegetables,Mangoes
PROD013660,Fast Food,Burgers
PROD013661,Fast Food,Pizzas
PROD013662,Fast Food,Pizzas
PROD013663,Electric Appliances,Washing Machines
PROD013664,Household Items,Mops
PROD013665,Dairy Products,Cheese
PROD013666,Fast Food,Burgers
PROD013667,Dairy Products,Yogurt
PROD013668,Electric Appliances,Microwaves
PROD013669,Household Items,Mops
PROD013670,Household Items,Utensils
PROD013671,Household Items,Detergents
PROD013672,Electric Appliances,Microwaves
PROD013673,Household Items,Buckets
PROD013674,Furniture,Chairs
PROD013675,Sessional Fruits & Vegetables,Carrots
PROD013676,Furniture,Chairs
PROD013677,Household Items,Buckets
PROD013678,Electric Appliances,Washing Machines
PROD013679,Household Items,Mops
PROD013680,Furniture,Chairs
PROD013681,Fast Food,Pizzas
PROD013682,Household Items,Utensils
PROD013683,Fast Food,Sandwiches
PROD013684,Furniture,Chairs
PROD013685,Dairy Products,Butter
PROD013686,Furniture,Beds
PROD013687,Fast Food,Fries
PROD013688,Furniture,Tables
PROD013689,Fast Food,Sandwiches
PROD013690,Furniture,Chairs
PROD013691,Furniture,Chairs
PROD013692,Furniture,Chairs
PROD013693,Furniture,Chairs
PROD013694,Electric Appliances,Refrigerators
PROD013695,Fast Food,Fries
PROD013696,Fast Food,Sandwiches
PROD013697,Dairy Products,Butter
PROD013698,Furniture,Sofas
PROD013699,Dairy Products,Yogurt
PROD013700,Furniture,Chairs
PROD013701,Household Items,Utensils
PROD013702,Electric Appliances,Refrigerators
PROD013703,Household Items,Mops
PROD013704,Dairy Products,Cheese
PROD013705,Furniture,Beds
PROD013706,Sessional Fruits & Vegetables,Apples
PROD013707,Furniture,Tables
PROD013708,Fast Food,Burgers
PROD013709,Furniture,Beds
PROD013710,Dairy Products,Butter
PROD013711,Furniture,Beds
PROD013712,Household Items,Mops
PROD013713,Fast Food,Pizzas
PROD013714,Electric Appliances,Washing Machines
PROD013715,Fast Food,Sandwiches
PROD013716,Dairy Products,Milk
PROD013717,Household Items,Mops
PROD013718,Furniture,Sofas
PROD013719,Sessional Fruits & Vegetables,Carrots
PROD013720,Furniture,Sofas
PROD013721,Dairy Products,Butter
PROD013722,Household Items,Buckets
PROD013723,Sessional Fruits & Vegetables,Carrots
PROD013724,Household Items,Buckets
PROD013725,Electric Appliances,Microwaves
PROD013726,Fast Food,Burgers
PROD013727,Sessional Fruits & Vegetables,Tomatoes
PROD013728,Fast Food,Pizzas
PROD013729,Sessional Fruits & Vegetables,Carrots
PROD013730,Sessional Fruits & Vegetables,Carrots
PROD013731,Electric Appliances,Fans
PROD013732,Furniture,Chairs
PROD013733,Fast Food,Pizzas
PROD013734,Dairy Products,Butter
PROD013735,Dairy Products,Cheese
PROD013736,Electric Appliances,Refrigerators
PROD013737,Fast Food,Fries
PROD013738,Dairy Products,Yogurt
PROD013739,Furniture,Sofas
PROD013740,Fast Food,Sandwiches
PROD013741,Fast Food,Fries
PROD013742,Dairy Products,Milk
PROD013743,Dairy Products,Cheese
PROD013744,Dairy Products,Cheese
PROD013745,Fast Food,Burgers
PROD013746,Dairy Products,Butter
PROD013747,Household Items,Buckets
PROD013748,Furniture,Beds
PROD013749,Fast Food,Pizzas
PROD013750,Dairy Products,Milk
PROD013751,Household Items,Detergents
PROD013752,Electric Appliances,Washing Machines
PROD013753,Electric Appliances,Refrigerators
PROD013754,Sessional Fruits & Vegetables,Mangoes
PROD013755,Furniture,Sofas
PROD013756,Household Items,Mops
PROD013757,Household Items,Mops
PROD013758,Furniture,Beds
PROD013759,Household Items,Buckets
PROD013760,Dairy Products,Cheese
PROD013761,Sessional Fruits & Vegetables,Tomatoes
PROD013762,Furniture,Sofas
PROD013763,Electric Appliances,Microwaves
PROD013764,Electric Appliances,Washing Machines
PROD013765,Fast Food,Fries
PROD013766,Electric Appliances,Refrigerators
PROD013767,Electric Appliances,Refrigerators
PROD013768,Household Items,Detergents
PROD013769,Fast Food,Burgers
PROD013770,Household Items,Mops
PROD013771,Furniture,Chairs
PROD013772,Fast Food,Fries
PROD013773,Sessional Fruits & Vegetables,Tomatoes
PROD013774,Electric Appliances,Microwaves
PROD013775,Furniture,Beds
PROD013776,Furniture,Tables
PROD013777,Sessional Fruits & Vegetables,Carrots
PROD013778,Sessional Fruits & Vegetables,Mangoes
PROD013779,Electric Appliances,Refrigerators
PROD013780,Fast Food,Fries
PROD013781,Electric Appliances,Fans
PROD013782,Furniture,Tables
PROD013783,Dairy Products,Milk
PROD013784,Sessional Fruits & Vegetables,Carrots
PROD013785,Electric Appliances,Washing Machines
PROD013786,Electric Appliances,Fans
PROD013787,Sessional Fruits & Vegetables,Carrots
PROD013788,Sessional Fruits & Vegetables,Apples
PROD013789,Fast Food,Pizzas
PROD013790,Dairy Products,Milk
PROD013791,Sessional Fruits & Vegetables,Tomatoes
PROD013792,Fast Food,Pizzas
PROD013793,Furniture,Chairs
PROD013794,Sessional Fruits & Vegetables,Tomatoes
PROD013795,Household Items,Utensils
PROD013796,Dairy Products,Milk
PROD013797,Furniture,Tables
PROD013798,Fast Food,Fries
PROD013799,Dairy Products,Yogurt
PROD013800,Electric Appliances,Washing Machines
PROD013801,Household Items,Buckets
PROD013802,Fast Food,Sandwiches
PROD013803,Fast Food,Sandwiches
PROD013804,Furniture,Sofas
PROD013805,Household Items,Detergents
PROD013806,Electric Appliances,Refrigerators
PROD013807,Household Items,Buckets
PROD013808,Household Items,Buckets
PROD013809,Fast Food,Sandwiches
PROD013810,Furniture,Beds
PROD013811,Furniture,Chairs
PROD013812,Sessional Fruits & Vegetables,Mangoes
PROD013813,Sessional Fruits & Vegetables,Carrots
PROD013814,Furniture,Sofas
PROD013815,Dairy Products,Yogurt
PROD013816,Dairy Products,Yogurt
PROD013817,Furniture,Chairs
PROD013818,Sessional Fruits & Vegetables,Apples
PROD013819,Furniture,Tables
PROD013820,Fast Food,Burgers
PROD013821,Sessional Fruits & Vegetables,Carrots
PROD013822,Electric Appliances,Fans
PROD013823,Dairy Products,Cheese
PROD013824,Furniture,Sofas
PROD013825,Household Items,Detergents
PROD013826,Household Items,Detergents
PROD013827,Fast Food,Burgers
PROD013828,Household Items,Detergents
PROD013829,Furniture,Beds
PROD013830,Household Items,Buckets
PROD013831,Household Items,Buckets
PROD013832,Dairy Products,Cheese
PROD013833,Dairy Products,Cheese
PROD013834,Electric Appliances,Washing Machines
PROD013835,Sessional Fruits & Vegetables,Mangoes
PROD013836,Furniture,Beds
PROD013837,Furniture,Chairs
PROD013838,Household Items,Detergents
PROD013839,Household Items,Detergents
PROD013840,Furniture,Sofas
PROD013841,Sessional Fruits & Vegetables,Mangoes
PROD013842,Household Items,Mops
PROD013843,Household Items,Mops
PROD013844,Sessional Fruits & Vegetables,Mangoes
PROD013845,Household Items,Buckets
PROD013846,Household Items,Mops
PROD013847,Sessional Fruits & Vegetables,Carrots
PROD013848,Fast Food,Burgers
PROD013849,Sessional Fruits & Vegetables,Tomatoes
PROD013850,Fast Food,Sandwiches
PROD013851,Sessional Fruits & Vegetables,Carrots
PROD013852,Sessional Fruits & Vegetables,Tomatoes
PROD013853,Fast Food,Pizzas
PROD013854,Sessional Fruits & Vegetables,Tomatoes
PROD013855,Electric Appliances,Washing Machines
PROD013856,Furniture,Sofas
PROD013857,Furniture,Tables
PROD013858,Fast Food,Burgers
PROD013859,Fast Food,Pizzas
PROD013860,Electric Appliances,Refrigerators
PROD013861,Electric Appliances,Fans
PROD013862,Furniture,Beds
PROD013863,Sessional Fruits & Vegetables,Tomatoes
PROD013864,Sessional Fruits & Vegetables,Carrots
PROD013865,Furniture,Tables
PROD013866,Fast Food,Sandwiches
PROD013867,Household Items,Utensils
PROD013868,Dairy Products,Cheese
PROD013869,Furniture,Beds
PROD013870,Sessional Fruits & Vegetables,Tomatoes
PROD013871,Fast Food,Sandwiches
PROD013872,Sessional Fruits & Vegetables,Carrots
PROD013873,Electric Appliances,Fans
PROD013874,Sessional Fruits & Vegetables,Mangoes
PROD013875,Electric Appliances,Microwaves
PROD013876,Electric Appliances,Refrigerators
PROD013877,Electric Appliances,Microwaves
PROD013878,Dairy Products,Cheese
PROD013879,Electric Appliances,Washing Machines
PROD013880,Household Items,Detergents
PROD013881,Furniture,Beds
PROD013882,Furniture,Tables
PROD013883,Furniture,Beds
PROD013884,Household Items,Utensils
PROD013885,Sessional Fruits & Vegetables,Tomatoes
PROD013886,Electric Appliances,Fans
PROD013887,Furniture,Beds
PROD013888,Sessional Fruits & Vegetables,Tomatoes
PROD013889,Furniture,Chairs
PROD013890,Dairy Products,Cheese
PROD013891,Sessional Fruits & Vegetables,Mangoes
PROD013892,Dairy Products,Butter
PROD013893,Fast Food,Fries
PROD013894,Electric Appliances,Washing Machines
PROD013895,Electric Appliances,Fans
PROD013896,Fast Food,Sandwiches
PROD013897,Dairy Products,Yogurt
PROD013898,Household Items,Detergents
PROD013899,Electric Appliances,Washing Machines
PROD013900,Electric Appliances,Fans
PROD013901,Sessional Fruits & Vegetables,Apples
PROD013902,Household Items,Detergents
PROD013903,Sessional Fruits & Vegetables,Tomatoes
PROD013904,Dairy Products,Milk
PROD013905,Furniture,Sofas
PROD013906,Sessional Fruits & Vegetables,Carrots
PROD013907,Dairy Products,Yogurt
PROD013908,Sessional Fruits & Vegetables,Apples
PROD013909,Fast Food,Sandwiches
PROD013910,Electric Appliances,Washing Machines
PROD013911,Electric Appliances,Microwaves
PROD013912,Fast Food,Burgers
PROD013913,Electric Appliances,Washing Machines
PROD013914,Household Items,Detergents
PROD013915,Dairy Products,Yogurt
PROD013916,Fast Food,Sandwiches
PROD013917,Electric Appliances,Refrigerators
PROD013918,Household Items,Utensils
PROD013919,Household Items,Detergents
PROD013920,Furniture,Beds
PROD013921,Household Items,Buckets
PROD013922,Fast Food,Pizzas
PROD013923,Household Items,Mops
PROD013924,Household Items,Mops
PROD013925,Household Items,Detergents
PROD013926,Dairy Products,Yogurt
PROD013927,Household Items,Utensils
PROD013928,Electric Appliances,Fans
PROD013929,Household Items,Utensils
PROD013930,Sessional Fruits & Vegetables,Apples
PROD013931,Fast Food,Burgers
PROD013932,Dairy Products,Butter
PROD013933,Sessional Fruits & Vegetables,Mangoes
PROD013934,Household Items,Detergents
PROD013935,Furniture,Tables
PROD013936,Electric Appliances,Microwaves
PROD013937,Household Items,Detergents
PROD013938,Fast Food,Sandwiches
PROD013939,Household Items,Buckets
PROD013940,Fast Food,Sandwiches
PROD013941,Dairy Products,Yogurt
PROD013942,Sessional Fruits & Vegetables,Carrots
PROD013943,Sessional Fruits & Vegetables,Apples
PROD013944,Electric Appliances,Washing Machines
PROD013945,Household Items,Buckets
PROD013946,Furniture,Chairs
PROD013947,Fast Food,Burgers
PROD013948,Electric Appliances,Refrigerators
PROD013949,Furniture,Chairs
PROD013950,Household Items,Utensils
PROD013951,Household Items,Detergents
PROD013952,Electric Appliances,Microwaves
PROD013953,Electric Appliances,Microwaves
PROD013954,Electric Appliances,Washing Machines
PROD013955,Furniture,Chairs
PROD013956,Dairy Products,Milk
PROD013957,Fast Food,Sandwiches
PROD013958,Sessional Fruits & Vegetables,Carrots
PROD013959,Furniture,Sofas
PROD013960,Sessional Fruits & Vegetables,Tomatoes
PROD013961,Sessional Fruits & Vegetables,Mangoes
PROD013962,Sessional Fruits & Vegetables,Mangoes
PROD013963,Household Items,Mops
PROD013964,Household Items,Buckets
PROD013965,Electric Appliances,Fans
PROD013966,Sessional Fruits & Vegetables,Mangoes
PROD013967,Fast Food,Sandwiches
PROD013968,Household Items,Mops
PROD013969,Fast Food,Burgers
PROD013970,Sessional Fruits & Vegetables,Apples
PROD013971,Furniture,Chairs
PROD013972,Sessional Fruits & Vegetables,Apples
PROD013973,Household Items,Detergents
PROD013974,Furniture,Tables
PROD013975,Household Items,Detergents
PROD013976,Sessional Fruits & Vegetables,Mangoes
PROD013977,Dairy Products,Butter
PROD013978,Dairy Products,Cheese
PROD013979,Sessional Fruits & Vegetables,Tomatoes
PROD013980,Furniture,Sofas
PROD013981,Sessional Fruits & Vegetables,Apples
PROD013982,Sessional Fruits & Vegetables,Tomatoes
PROD013983,Fast Food,Pizzas
PROD013984,Household Items,Detergents
PROD013985,Dairy Products,Butter
PROD013986,Furniture,Sofas
PROD013987,Dairy Products,Yogurt
PROD013988,Household Items,Utensils
PROD013989,Furniture,Beds
PROD013990,Sessional Fruits & Vegetables,Tomatoes
PROD013991,Fast Food,Sandwiches
PROD013992,Electric Appliances,Refrigerators
PROD013993,Sessional Fruits & Vegetables,Apples
PROD013994,Dairy Products,Milk
PROD013995,Sessional Fruits & Vegetables,Mangoes
PROD013996,Fast Food,Sandwiches
PROD013997,Household Items,Utensils
PROD013998,Household Items,Detergents
PROD013999,Household Items,Buckets
PROD014000,Electric Appliances,Washing Machines
PROD014001,Electric Appliances,Washing Machines
PROD014002,Sessional Fruits & Vegetables,Apples
PROD014003,Dairy Products,Cheese
PROD014004,Furniture,Sofas
PROD014005,Household Items,Utensils
PROD014006,Electric Appliances,Microwaves
PROD014007,Sessional Fruits & Vegetables,Mangoes
PROD014008,Sessional Fruits & Vegetables,Mangoes
PROD014009,Sessional Fruits & Vegetables,Apples
PROD014010,Furniture,Sofas
PROD014011,Fast Food,Pizzas
PROD014012,Sessional Fruits & Vegetables,Carrots
PROD014013,Furniture,Chairs
PROD014014,Sessional Fruits & Vegetables,Apples
PROD014015,Dairy Products,Cheese
PROD014016,Sessional Fruits & Vegetables,Carrots
PROD014017,Fast Food,Sandwiches
PROD014018,Dairy Products,Milk
PROD014019,Furniture,Chairs
PROD014020,Electric Appliances,Fans
PROD014021,Furniture,Sofas
PROD014022,Electric Appliances,Refrigerators
PROD014023,Electric Appliances,Washing Machines
PROD014024,Electric Appliances,Refrigerators
PROD014025,Furniture,Chairs
PROD014026,Electric Appliances,Fans
PROD014027,Dairy Products,Milk
PROD014028,Dairy Products,Milk
PROD014029,Fast Food,Burgers
PROD014030,Electric Appliances,Washing Machines
PROD014031,Electric Appliances,Microwaves
PROD014032,Electric Appliances,Refrigerators
PROD014033,Household Items,Buckets
PROD014034,Fast Food,Burgers
PROD014035,Sessional Fruits & Vegetables,Mangoes
PROD014036,Furniture,Tables
PROD014037,Electric Appliances,Refrigerators
PROD014038,Dairy Products,Yogurt
PROD014039,Sessional Fruits & Vegetables,Mangoes
PROD014040,Household Items,Buckets
PROD014041,Dairy Products,Milk
PROD014042,Dairy Products,Butter
PROD014043,Furniture,Beds
PROD014044,Electric Appliances,Washing Machines
PROD014045,Dairy Products,Cheese
PROD014046,Electric Appliances,Fans
